okay,تمام,добре,U redu,bé,dobře,okay,Okay,εντάξει,okay ,Bone,bueno,okei,ados,باشه,Okei,d'accord,vale,בסדר,u redu,oké,լավ,Oke,allt í lagi,Va bene,わかった,კარგი,Жақсы,좋아요,Va bene,Labi,добро,baik,Oké,greit,Dobra,OK,OK,Bine,хорошо,v poriadku,v redu,Mirë,Добро,Okej,ตกลง,Sige,Tamam,ٹھیک ہے,được rồi
agter,خلف,обратно,natrag,esquena,zadní,tilbage,zurück,πίσω,back ,reen,atrás,tagasi,bizkar,بازگشت,takaisin,dos,de volta,חזור,leđa,vissza,ետեվ,kembali,aftur,Indietro,戻る,ზურგი,көмектесу,뒤쪽에,Indietro,aizmugure,назад,Kembali,rug,tilbake,z powrotem,voltar,voltar,înapoi,назад,späť,nazaj,i prapambetur,назад,tillbaka,กลับ,Balik,geri,پیچھے,mặt sau
voorkoms,ينظر,виж,izgled,aspecte,Koukni se,se,sehen,Κοίτα,look ,Rigardu,mirar,pilk,miatu,نگاه,Katso,regarder,mirar,תראה,izgled,néz,նայել,Lihat,Sjáðu til,Aspetto,見て,შეხედვა,қарау,바라보다,Aspetto,Skaties,Погледнете,Lihat,Look,se,Patrzeć,olhar,olhar,uite,смотреть,pozerať sa,glej,vështrim,гледати,se,ดู,tumingin,Bakmak,دیکھو,Nhìn
ons,نحن,нас,nas,nosaltres,nás,os,uns,μας,us ,Usono,a nosotros,USA,guri,ما,meille,nous,nós,לָנוּ,nas,minket,ամերիկա,kita,BNA,noi,私たち,ჩვენ,бізді,우리를,noi,mūs,нас,kita,ons,oss,nas,nós,nós,S.U.A,нас,my,nas,ne,нас,oss,เรา,kami,biz,ہم,chúng ta
sou,كان,би се,bi,liaria,bych,Ville,würde,θα,would ,volus,haría,teeks,nahi luke,می خواست,viisas,serait,faría,היה,bi,lenne,կլիներ,akan,myndi,volevo,します,სურდებოდა,солар еді,~일 것이다,volevo,gribētu,би,akan,zou,ville,zrobiłbym,seria,seria,ar,бы,by,bi,do,би,skulle,จะ,ay,istemek,کریں گے,sẽ
hulle,هم,тях,njih,ells,jim,dem,ihnen,τους,them ,ilin,a ellos,nemad,haiek,آنها را,niitä,eux,os,אוֹתָם,ih,őket,նրանց,mereka,þær,loro,彼ら,მათ,оларға,그들을,loro,viņiem,нив,mereka,hen,dem,ich,eles,eles,lor,их,nimi,njim,ata,њих,dem,พวกเขา,sila,onlara,انہیں,họ
waar,أين,където,gde,on,kde,hvor,Wo,που,where ,kie,dónde,kus,non,جایی که,missä,où,onde,איפה,gdje,ahol,որտեղ,Di mana,hvar,Dove,どこ,სად,қайда,어디,Dove,kur,каде,di mana,waar,hvor,Gdzie,onde,onde,Unde,где,kde,kje,ku,где,var,ที่ไหน,saan,Neresi,کہاں,Ở đâu
was,كان,бяха,bili,eren,byly,var,war,ήταν,were ,estis,eran,oli,zeuden ziren,بود,kun,étaient,foron,היו,bili su,voltak,էին,adalah,voru,erano,そうだった,იყო,себпеік,~이었다,erano,bija,беа,adalah,waren,var,był,eram,eram,au fost,были,boli,bili,ishin,су,var,คือ,ay,olmuş,تھے,đã từng
neem,يأخذ,предприеме,uzeti,portar,vzít,tage,nehmen,παίρνω,take ,Prenu,llevar,võtma,hartu,گرفتن,ottaa,prendre,levar,לקחת,uzeti,vesz,վերցնել,mengambil,Taktu,Prendere,取った,მიღება,тапсыру,가져가다,Prendere,ieņemt,Земете,ambil,nemen,ta,Brać,pegar,pegar,lua,брать,zaberať,Vzemi,marr,преузети,ta,เอา,kumuha,almak,لے,lấy
destyds,ثم,тогава,onda,llavors,pak,derefter,Dann,έπειτα,then ,Tiam,entonces,siis,orduan,سپس,sitten,alors,entón,לאחר מכן,zatim,akkor,ապա,Kemudian,Þá,Poi,それから,მაშინ,содан кейін,그 다음에,Poi,tad,Потоа,kemudian,Dan,deretter,Następnie,então,então,apoi,затем,potom,nato,atëherë,онда,sedan,แล้ว,pagkatapos,Daha sonra,پھر,sau đó
gehad het,ملك,имаше,imao,tenia,měl,havde,hatte,είχα,had ,havis,tenía,oli,ahal izan,داشته است,oli,avait,tiña,היה,imao,volt,ուներ,telah,átti,avevo,もっていた,ქონა,болды,가졌다,avevo,bija,имаше,mempunyai,had,hadde,miał,tive,tive,a avut,имел,mať,imel,i saj,јела,ha,มี,nagkaroon,vardı,تھا,có
of,أو,или,ili,o,nebo,eller,oder,ή,or ,Aŭ,o,või,ala,یا,tai,ou,ou,אוֹ,ili,vagy,կամ,atau,eða,O,また,ან,немесе,또는,O,vai,или,atau,of,eller,Lub,ou,ou,sau,или,alebo,ali,ose,или,eller,หรือ,o,veya,یا,hoặc
gewees het,كان,беше,bio,ser,byl,været,gewesen,ήταν,been ,estis,estado,olnud,pa izan,بوده,ollut,a été,estivo,להיות,bio,már,էվել,pernah,verið,stato,その間,ყოფი,болды,계속 ~ 이다,stato,bijis,бил,telah,geweest,vært,został,estive,estive,a fost,был,Bol,bil,kam qenë,бити,varit,เคย,naging,olmuştur,رہا ہے,là
ons,ملكنا,Нашите,naš,nostre,náš,vores,unser,μας,our ,nia,nuestro,meie,gure,ما,meidän,notre,o noso,שֶׁלָנוּ,naše,a miénk,մեր,kita,Okkar,Nostro,私たちの,ჩვენი,Біздің,우리의,Nostro,mūsu,Нашиот,kami,ons ,vår,nasz,nosso,nosso,al nostru,наш,náš,naše,tonë,наш,vår,ของเรา,aming,bizim,ہمارا,của chúng tôi
wat,سوف أفعل,ще,će,serà,budu,vil,wird,θα,gonna ,faros,ir a,viina,ebatzi,میخوام,pintakäsittely,va,INGO,עומד ל,ići,fog,կուղարել,akan,ætla,andando,行くつもりです,gonna.,аңна,할거야,andando,gūt labumu,ќе,akan,gaan,skal,zamierzać,vai,vai,Gonna,собираюсь,príjmový,bom,me radhë,ће,kommer,จะ,Gonna,sevişmek,کرنے والا,sẽ
beveel,يخبر,казвам,reći,dir,sdělit,fortælle,erzählen,λέγω,tell ,Rakontu,decir,jutustama,kontatu,گفتن,kertoa,dire,contar,לאמר,reći,Mondd,պատմել,memberi tahu,segja,raccontare,教えて,თქმა,айту,말하다,raccontare,pateikt,Кажи,Beritahu,vertellen,fortelle,powiedzieć,dizer,dizer,spune,рассказывать,oznámiť,povej,tregoj,реците,säga,บอก,sabihin,söylemek,بتاو,kể
waarlik,حقًا,наистина ли,stvarno,realment,opravdu,virkelig,Wirklich,Πραγματικά,really ,vere,en realidad,tõesti,benetan,واقعاً,Todella,vraiment,Realmente,בֶּאֱמֶת,stvarno,igazán,իրապես,Sungguh,í alvöru,Veramente,本当,ნამდვილად,расында,정말,Veramente,tiešām,Навистина,Betul,Echt,egentlig,Naprawdę,realmente,realmente,într-adevăr,Действительно,skutočne,res,me të vërtetë,заиста,verkligen,จริงหรือ,Talaga,Gerçekten,واقعی,Thực ra
man,رجل,Човек,čovjek,home,muž,mand,Mann,άνδρας,man ,Viro,hombre,mees,gizon,مرد,mies,homme,Home,איש,čovjek,Férfi,մարդ,pria,Maður,Uomo,男,მამაკაცი,адам,남성,Uomo,cilvēks,Човек,lelaki,man,Mann,Człowiek,homem,homem,om,мужчина,muž,človek,njeri,човек,man,ผู้ชาย,lalaki,Adam,آدمی,người đàn ông
sommige,بعض,някои,neki,alguns,nějaký,nogle,manche,μερικοί,some ,iuj,alguno,mõni,batzuk,مقداری,jonkin verran,quelques,algunhas,כמה,neki,néhány,մի քանի,beberapa,Sumt,Alcuni,いくつかの,ზოგიერთი,кей-бір,일부,Alcuni,kaut kā,некои,beberapa,sommige,noen,Niektóre,alguns,alguns,niste,некоторый,niečo,nekaj,disa,неки,några,บาง,ilan,bazı,کچھ,một số
sê,يقول,казвам,izgovoriti,dir,říci,sige,sagen,λένε,say ,diru,decir,ütlema,esan,گفتن,sanoa,dire,dicir,אמר,reći,mond,ասենք,mengatakan,Segðu,Dire,言う,თქმა,айту,말하다,Dire,teikt,рече,katakan,inspraak,si,mowić,dizer,dizer,Spune,сказать,povedať,reči,shpreh,рећи,säga,พูด,Sabihin,söylemek,کہو,nói
Haai,يا,Хей,hej,eh,Ahoj,Hej,Hey,γειανός,hey ,hej,ey,hei,jeil,سلام,Hei,Hé,Ei,היי,Hej,Hé,հեյ,Hai,Hæ,EHI,おい,ჰეი,ша,여기요,EHI,hei,Еј,Hey,Hoi,Hei,Hej,ei,ei,Hei,привет,hej,zdravo,hej,һеј,Hallå,เฮ้,Hoy,Hey,ارے,Chào
kon,استطاع,бих могъл,mogao,podria,mohl,kunne,könnte,θα μπορούσε,could ,povus,podría,võis,jokalari gabe,میتوانست,pystyi,pourrait,podería,הָיָה יָכוֹל,mogao,tudott,կարող էր,bisa,Gæti,Potevo,できる,შეეძლო,шамасы келу,~할 수 있었다,Potevo,varētu,може,boleh,zou kunnen,kunne,mógł,poderia,poderia,ar putea,мог,mohol,lahko,mund të,могао,skulle kunna,สามารถ,maaari,abilir,کر سکتا ہے,có thể
Did nie,لم,не,nije,no,neudělal,gjorde det ikke,tatn,δεν,didn ,ne faris,no,ei teinud,didn,نداد,ei,fait,non,לא,nije,nem,արեց,tidak,gerði það ekki,Didn,しなかった,ასე არ,істемедім,그랬어,Didn,tas nebija,не,tidak,deed niet,Gjorde ikke,Didn,não,não,Didn,не,nemal,ni,nuk vuri në pah,прекршио,gjorde inte,ไม่ได้,didn,yoktu,نہیں کیا,đã không
per,بواسطة,от,od,segons,podle,ved,von,με,by ,de,por,kõrval,-z,توسط,ohella,par,por,על ידי,po,által,միջոցով,oleh,við,di,に,მიერ,-дан,~에 의해,di,pie,од,oleh,door,av,przez,por,por,de,к,pri,mimo,nga,од стране,förbi,โดย,ni,ile,بذریعہ,qua
behoefte,يحتاج,трябва,potreba,necessitat,potřeba,brug for,brauchen,χρειάζομαι,need ,Bezono,necesidad,vajadus,behar,نیاز,tarve,besoin,Necesidade,צוֹרֶך,potreba,szükség,կարիք,membutuhkan,þörf,Bisogno,必要,საჭიროება,мұқтаждық,필요,Bisogno,vajadzība,Потребно е,keperluan,behoefte,trenge,potrzebować,precisar,precisar,nevoie,нуждаться,potreba,Potreba,kam nevojë,потреба,behöver,ความต้องการ,kailangan,ihtiyaç,ضرورت ہے,nhu cầu
iets,شئ ما,нещо,nešto,alguna cosa,něco,noget,etwas,κάτι,something ,Io,algo,midagi,zerbait,چیزی,jotain,quelque chose,algo,משהו,nešto,valami,ինչ - որ բան,sesuatu,Eitthvað,qualcosa,何か,რაღაც,бірдеңе,무엇,qualcosa,kaut kas,нешто,sesuatu,iets,noe,coś,algo,algo,ceva,что-нибудь,niečo,nekaj,diçka,нешто,något,บางสิ่งบางอย่าง,isang bagay,bir şey,کچھ,thứ gì đó
het,لديه,има,ima,té,má,har,hat,έχω,has ,havas,tiene,omab,berritu du,داشتن,haastaa,a,ten,יש ל,ima,van,ունի,memiliki,hefur,ha,もっている,აქვს,бар,가지다,ha,montēt,има,mempunyai,heeft,har,ma,tem,tem,are,имеет,mať,ima,ka,је,har,มี,may,sahip olmak,ہے,có
ook,أيضاً,също,također,també,také,også,zu,πολύ,too ,ankaŭ,también,ka,halaber,هم,liian,aussi,tamén,גַם,isto,is,նույնպես,juga,of,pure,それも,ძალიან,де,~도,pure,arī,исто така,juga,te,også,zbyt,também,também,de asemenea,слишком,tiež,preveč,shumë,такође,för,ด้วย,din,fazla,بہت,cũng vậy
meer,أكثر,Повече ▼,više,més,více,mere,mehr,περισσότερο,more ,pli,más,rohkem,gehiago,بیشتر,lisää,plus,máis,יותר,više,több,ավելի շատ,lagi,Meira,Di più,もっと,მეტი,Көбірек,더,Di più,vairāk,повеќе,lebih,meer,mer,więcej,mais,mais,Mai mult,более,viac,več,më,више,Mer,มากกว่า,higit pa,Daha,مزید,hơn
pad,طريق,начин,način,camí,cesta,vej,Weg,τρόπος,way ,maniero,forma,tee,bide,مسیر,tapa,chemin,camiño,דֶרֶך,put,út,ճանապարհ,jalan,leið,modo,道,გზა,тәсіл,방법,modo,veids,начин,cara,manier,vei,sposób,caminho,caminho,cale,способ,spôsob,pot,mënyrë,начин,sätt,ทาง,paraan,yol,طریقہ,đường
af,تحت,надолу,dolje,sota,dolů,ned,runter,κάτω,down ,malsupren,abajo,alla,beherantz,پایین,alas,bas,abaixo,מטה,spušteno,le-,ներքեվ,turun,niður,giù,下,ძირს,төмен,아래에,giù,uz leju,долу,ke bawah,omlaag,ned,w dół,abaixo,abaixo,jos,вниз,dole,dol,poshtë,надиграти се,ner,ลง,pababa,aşağı,نیچے,xuống
maak,يصنع,направете,napraviti,fer,udělat,lave,machen,"φτιαχνω, κανω",make ,fari,hacer,tegema,egin,ساختن,tehdä,faire,facer,עשה,napraviti,készít,դարձնել,membuat,gera,Fare,作る,გააკეთოს,істеу,만들다,Fare,veidot,направи,buat,maken,gjøre,robić,fazer,fazer,face,делать,urobiť,naredite,bëj,направити,göra,ทำ,gumawa,yapmak,بنائیں,làm
baie,جداً,много,vrlo,molt,velmi,meget,sehr,πολύ,very ,tre,muy,väga,oso,خیلی,erittäin,très,moi,מאוד,vrlo,nagyon,շատ,sangat,mjög,molto,とても,ძალიან,өте,매우,molto,ļoti,многу,sangat,erg,veldig,bardzo,muito,muito,foarte,очень,veľmi,zelo,shumë,врло,mycket,มาก,napaka,çok,بہت,rất
nooit,أبداً,никога,nikad,mai,nikdy,aldrig,niemals,ποτέ,never ,Neniam,nunca,mitte kunagi,sekula ez,هرگز,ei koskaan,jamais,Nunca,לעולם לא,nikada,soha,երբեք,tidak pernah,aldrei,Mai,一度もない,არასოდეს,ешқашан да,절대,Mai,nekad,Никогаш,tidak pernah,nooit,aldri,nigdy,nunca,nunca,nu,никогда,nikdy,nikoli,asnjëherë,невер,aldrig,ไม่เคย,hindi kailanman,Asla,کبھی نہیں,không bao giờ
enigste,فقط,само,samo,només que,pouze,kun,nur,μόνο,only ,Nur,solo,ainult,baina,فقط,vain,seul,só,רק,samo,csak,միայն,hanya,aðeins,soltanto,それだけ,მხოლოდ,жалғыз,오직,soltanto,tikai,само,hanya,alleen,bare,tylko,apenas,apenas,numai,только,iba,Samo,vetëm,само,endast,เท่านั้น,Lamang,sadece,صرف,chỉ một
mense,الناس,хора,ljudi,gent,lidé,mennesker,Menschen,Ανθρωποι,people ,Homoj,gente,inimesed,jende,مردم,ihmiset,personnes,Xente,אֲנָשִׁים,narod,emberek,Ժողովուրդ,rakyat,fólk,persone,人々,ხალხი,адамдар,사람들,persone,tauta,луѓе,orang,mensen,mennesker,ludzie,pessoas,pessoas,oameni,люди,osoby,ljudje,njerëz,људи,människor,ประชากร,mga tao,insanlar,لوگ,mọi người
oor,زيادة,над,preko,quedar,přes,over,über,πάνω από,over ,super,encima,üle,-en gainetik,بر فراز,yli,sur,por riba,על,nad,felett,վերեւ,lebih,Yfir,Sopra,以上,-ზე,үстінде,~ 위에,Sopra,pāri,над,Lebih,over,over,nad,sobre,sobre,peste,над,nadol,čez,i tepërt,преко,över,เกิน,Over,üzerinde,اوور,qua
omdat,لأن,защото,jer,perquè,protože,fordi,Weil,επειδή,because ,Ĉar,porque,sest,zeren ... bait,زیرا,koska,parce que,porque,כי,jer,mert,որովհետեւ,Karena,Vegna þess að,Perché,なぜなら,იმიტომ რომ,сондықтан,왜냐하면,Perché,jo,затоа што,kerana,omdat,fordi,ponieważ,porque,porque,deoarece,потому что,pretože,Ker,për shkak të,јер,därför att,เพราะ,kasi,Çünkü,کیونکہ,bởi vì
klein,قليل,малко,malo,petit,málo,lille,wenig,λίγο,little ,Malgranda,pequeño,väike,txiki,مقدار کمی,vähän,petit,pouco,קטן,malo,kis,փոքր քանակություն,kecil,Lítið,poco,少し,პატარა,кішкене,작은,poco,mazums,малку,sedikit,klein,litt,mały,pequeno,pequeno,mic,маленький,malý,malo,pak,мало,liten,เล็กน้อย,Little,biraz,چھوٹا,nhỏ bé
plesier,لو سمحت,Моля те,molim te,satisfer,prosím,Vær venlig,Bitte,σας παρακαλούμε,please ,Bonvolu,por favor,palun,mesedez,لطفا,ole kiltti,s'il te plaît,por favor,אנא,Molim,kérem,խնդրում եմ,Tolong,Vinsamlegast,Per favore,お願いします,მინიჭება,өтінемін,제발,Per favore,patikt,те молам,Tolong,Alsjeblieft,vær så snill,Proszę,por favor,por favor,Vă rog,пожалуйста,prosím,prosim,kënaq,Молимо вас,snälla du,โปรด,Mangyaring,Lütfen,برائے مہربانی,Xin vui lòng
liefde,حب,любов,ljubav,estimar,milovat,elsker,Liebe,αγάπη,love ,Amo,amar,armastus,maite izan,عشق,rakkaus,aimer,amor,אהבה,ljubav,szerelem,Սեր,Cinta,Ást,Amore,愛,სიყვარული,сүю,사랑,Amore,mīlēt,Loveубов,cinta,Liefde,kjærlighet,Miłość,amor,amor,dragoste,любовь,milosť,ljubezen,dua,љубав,kärlek,รัก,Pag -ibig,Aşk,محبت,yêu
behoort,يجب,Трябва,treba,hauria de,by měl,bør,sollen,πρέπει,should ,devus,debería,peaks,behar luke,باید,pitäisi,devrait,debería,צריך,trebao bi,kellene,պետք է,sebaiknya,Ætti,Dovrebbe,したほうがいい,უნდა,қажет,~해야 한다,Dovrebbe,vajadzētu,треба,harus,zou moeten,bør,powinien,deve,deve,ar trebui să,должен,mali by,bi moral,duhet,требало би,skall,ควร,dapat,meli,چاہئے,nên
beteken,يقصد,означава,značiti,significar,znamenat,betyde,bedeuten,σημαίνω,mean ,meznombro,significar,keskmine,donge,منظور داشتن,tarkoittaa,moyenne,media,מתכוון,zao,átlagos,նկատի ունեմ,berarti,vondur,Significare,平均,ბოროტი,еске алу,평균,Significare,nozīmēt,значи,maksudnya,gemeen,mener,mieć na myśli,significar,significar,Rău,иметь в виду,znamenať,pomeni,mesatare,значити,betyda,หมายถึง,ibig sabihin,Anlam,مطلب,nghĩa là
gesê,قال,казах,rekao,dit,řekl,sagde,genannt,είπε,said ,diris,dicho,ütles,ztolde,گفته شده,sanottu,a dit,dito,אמר,rekao je,mondott,ասաց,dikatakan,Sagði,disse,言った,განაცხადა,айтты,말했다,disse,minētais,кажа,berkata,gezegd,sa,powiedział,disse,disse,a spus,сказал,uvedený,rekel,i thënë,рекао,nämnda,พูดว่า,sabi,söz konusu,کہا,nói
jammer,آسف,Извинете,izvini,ho sento,Promiňte,undskyld,Verzeihung,συγνώμη,sorry ,Pardonu,Lo siento,kahju,barkatu,متاسف,pahoillani,Désolé,Sentímolo,מצטער,Oprosti,sajnálom,ներողություն,Maaf,Því miður,Scusa,ごめん,ბოდიში,кешіріңіз,죄송합니다,Scusa,žēl,Извини,Maaf,Sorry,Beklager,Przepraszam,desculpe,desculpe,Îmi pare rău,извини,Prepáč,Oprostite,keqardhje,извињавам се,förlåt,ขอโทษ,Pasensya na,Üzgünüm,معذرت,Xin lỗi
gee,يعطي,дайте,dati,donar,dát,give,geben,δίνω,give ,Donu,dar,andma,eman,دادن,antaa,donner,dar,לָתֵת,dati,adni,տալ,memberi,Gefðu,Dare,与える,მიცემა,беру,주다,Dare,dot,дај,memberi,geven,gi,dawać,dar,dar,da,давать,poskytnúť,daj,jap,дати,ge,ให้,Bigyan,vermek,دے,đưa cho
af,عن,изключване,isključeno,apagada,vypnuto,af,aus,μακριά από,off ,for,apagado,väljas,amatatuta,از روی,vinossa,désactivé,Off,כבוי,izvan,ki,անկայուն,mati,af,spento,オフ,-დან,ажыратылған,끄다,spento,ārpus,исклучено,mati,uit,av,wyłączony,desligado,desligado,OFF,выключенный,vypnutý,OFF,larg,ван,av,ปิด,off,kapalı,بند,tắt
is,أكون,съм,ujutro,sóc,dopoledne,er,Bin,είμαι,am ,estas,soy,olen,naiz,صبح,olen,suis,AM,אני,am,AM,ես,saya,Am,Sono,午前,ვარ,боламын,~이다,Sono,esmu,сум,am,ben,er,jestem  ,sou,sou,a.m,являюсь,am,Am,jam,сам,Jag är,เช้า,Am,Ben,ہوں,là
bedank,شكر,Благодаря,hvala,agraïr,poděkovat,takke,Dank,ευχαριστώ,thank ,dankon,agradecer,tänama,esker,تشکر,kiittää,remercier,grazas,להודות,zahvaliti,köszönet,շնորհակալություն,terima kasih,Þakka,Grazie,感謝,მადლობა,рахмет айту,감사하다,Grazie,paldies,благодарам,Terima kasih,dank,takke,dziękować,agradecer,agradecer,Mulțumesc,благодарить,poďakovať,Hvala,falenderim,захвалити,tacka,ขอบคุณ,Salamat,teşekkür etmek,شکریہ,cám ơn
enige,أي,всеки,bilo koji,cap,žádný,nogen,beliebig,όποιος,any ,Ajna,cualquier,mis tahes,baten bat,هیچ,minkä tahansa,n'importe quel,calquera,כל,bilo koji,Bármi,ոչ մի,setiap,Einhver,Qualunque,どれでも,რომელიმე,іркім,어느,Qualunque,kāds,било што,Mana -mana,elk,noen,każdy,qualquer,qualquer,orice,любой,akýkoľvek,kaj,ndonjë,било који,några,ใดๆ,anuman,herhangi,کوئی بھی,bất kì
